,text
6739,0.8674
6741,-0.9757
6750,-0.296
6756,-0.4714
6765,0.5499
6766,0.8718
6773,0.8343
6790,0.9776
6792,0.5896
6793,0.986
6805,0.4019
6824,0.2745
6825,0.9386
6828,-0.1027
6829,0.0772
6830,0.4939
6834,0.5474
6840,-0.7679
6841,-0.7383
6846,-0.264
6858,-0.1027
6864,0.1779
6870,0.1431
6875,0.9947
6886,0.4404
6890,0.8979
6894,0.8885
6897,0.8871
6898,-0.4767
6902,0.8271
6903,0.962
6905,0.6579
6915,0.7016
6919,0.1779
6920,0.9389
6921,0.0
6923,-0.0857
6928,0.6898
6958,-0.3311
6968,0.3182
6971,0.796
6973,0.6655
6975,0.6808
6978,0.7003
6981,-0.631
6983,0.0
6984,0.5106
6995,-0.9092
6996,0.7819
7008,0.6249
7012,0.5423
7015,0.9887
7022,0.765
7023,0.9377
7030,0.0
7037,0.3939
7041,-0.8481
7047,-0.3341
7057,0.0
7066,0.2732
7069,0.1516
7070,-0.2023
7073,-0.9137
7074,-0.6124
7082,0.9567
7086,0.9022
7099,0.8433
7103,-0.62
7105,0.4696
7106,-0.6874
7109,0.4639
7110,0.8261
7136,-0.6652
7147,0.4601
7149,0.335
7152,0.4588
7158,0.2732
7160,-0.5499
7173,-0.0772
7174,0.3612
7177,0.8652
7178,0.5574
7180,-0.296
7181,0.5023
7182,0.4019
7188,-0.982
7205,0.0
7214,-0.8047
7215,0.8122
7216,0.6369
7227,-0.6808
7228,0.0
7230,0.9883
7231,0.0
7234,0.128
7235,0.2732
7241,0.4939
7243,-0.879
7246,0.7993
7247,0.9285
7256,0.6124
7258,-0.972
7260,0.7685
7266,-0.786
7269,0.7474
7271,-0.4019
7276,0.9313
7277,0.504
7278,0.6767
7279,0.6758
7281,0.8818
7283,0.9839
7296,0.9933
7297,0.9582
7300,0.6219
7304,-0.8236
7311,-0.4019
7331,0.0
7335,0.802
7355,-0.9777
7356,0.0
7363,0.8779
7364,0.4939
7369,0.9399
7371,0.4215
7382,0.0
7384,0.9824
7388,0.9799
7389,0.9559
7391,0.7757
7393,0.743
7394,0.3285
7414,0.168
7415,0.802
7427,-0.1325
7429,0.4939
7435,0.68
7437,0.5927
7440,0.0
7443,0.9748
7446,-0.2263
7447,0.8105
7461,0.9118
7462,-0.6152
7470,0.4404
7478,-0.3071
7482,0.9192
7487,-0.2784
7491,0.9399
7492,0.6072
7495,-0.6083
7499,-0.8779
7500,0.8138
7502,0.993
7514,0.2714
7522,-0.1646
7524,0.6707
7533,0.9505
7536,0.9956
7544,0.3666
7548,0.0
7552,0.9061
7557,0.8385
7561,0.1531
7566,0.87
7569,0.0
7574,0.4939
7590,0.3204
7594,0.8496
7599,-0.8316
7613,0.3367
7618,0.7964
7624,0.4939
7625,0.9414
7633,-0.9864
7635,0.9756
7636,0.9754
7639,0.503
7643,0.4497
7649,0.983
7653,0.6652
7655,-0.0387
7664,0.0
7666,0.8225
7668,0.0
7673,0.0
7676,0.9718
7677,0.6174
7681,0.8555
7697,0.7499
7707,0.9771
7710,0.9788
7711,0.9823
7714,0.9116
7721,0.8223
7732,-0.2057
7734,0.9486
7738,-0.5267
7740,0.625
7741,0.0
7745,-0.1093
7747,0.6908
7750,-0.6808
7752,0.9513
7755,0.8439
7758,-0.9663
7759,0.7203
7760,0.8674
7763,0.9436
7765,0.8994
7766,0.9923
7769,0.6115
7770,0.9024
7772,0.69
7775,0.0
7784,0.8794
7786,0.8992
7792,0.8313
7794,0.6819
7802,0.5267
7811,-0.6731
7814,0.5262
7815,0.9918
7816,0.9415
7817,-0.5018
7819,0.9135
7820,0.9418
7822,0.8807
7828,-0.0387
7834,0.2755
7835,0.7936
7837,-0.5204
7842,0.8831
7847,-0.9255
7849,0.0
7861,-0.5707
7865,0.8268
7867,-0.296
7873,0.9909
7877,0.0772
7882,0.8674
7899,0.7063
7913,0.264
7914,0.8245
7915,0.9723
7923,0.5574
7935,0.9964
7936,0.765
7943,0.7839
7944,0.8341
7948,-0.8481
7950,0.9313
7953,0.7506
7962,-0.6419
7969,0.2903
7973,0.9714
7985,0.4926
7987,0.5228
7995,-0.296
7999,0.7959
8001,-0.8385
8008,0.968
8016,0.7184
8017,0.128
8020,0.9834
8021,0.2263
8025,0.2732
8034,0.9479
8039,-0.0381
8041,0.0
8042,0.0
8044,0.0
8063,0.584
8065,0.4979
8066,0.0
8072,0.0
8074,-0.9961
8078,0.8511
8085,0.466
8088,0.5111
8091,0.3182
8093,0.1027
8099,0.9632
8100,0.5423
8103,-0.5803
8109,0.9705
8111,-0.9577
8113,0.8295
8116,0.8062
8122,0.7227
8126,0.9299
8137,-0.6801
8139,0.4767
8143,-0.9372
8145,0.0
8151,0.9932
8152,0.836
8158,0.7624
8160,-0.6128
8167,0.5106
8168,0.1695
8174,0.0
8177,-0.8721
8179,0.7787
8182,0.0
8188,0.3612
8193,0.946
8197,0.0
8198,0.9724
8199,0.9776
8202,-0.6312
8205,0.9041
8208,0.5569
8213,0.7841
8216,0.2698
8218,-0.7688
8224,0.8534
8226,0.8156
8233,0.0
8238,0.9913
8261,-0.4019
8262,0.9673
8274,0.0
8278,-0.6917
8284,-0.276
8285,0.7845
8299,0.9789
8301,0.4404
8311,0.5023
8320,0.0
8322,0.5267
8328,0.0
8329,0.0
8335,0.7568
8342,0.9781
8349,0.3427
8350,0.4767
8352,0.4515
8357,0.6369
8358,0.9992
8360,0.0
8362,0.3899
8364,0.6369
8369,0.9915
8372,-0.8878
8374,0.231
8376,-0.0931
8382,0.7189
8388,0.7906
8404,0.3182
8408,-0.9112
8409,0.9171
8412,0.399
8414,0.0
8415,-0.1531
8416,-0.8658
8418,-0.5283
8430,0.4029
8435,0.9516
8465,-0.9698
8481,0.8126
8494,0.8432
8500,0.0
8501,0.0788
8506,0.8687
8507,0.8856
8509,0.1181
8516,0.2195
8519,0.6515
8520,0.5118
8522,0.5294
8527,-0.8126
8529,0.9744
8530,0.9325
8534,0.9246
8536,0.9931
8543,0.5227
8544,0.4809
8546,0.3204
8553,0.25
8555,0.1779
8557,0.0
8560,-0.4215
8563,0.9494
8564,-0.34
8566,-0.1134
8567,0.8885
8568,-0.5423
8582,0.9522
8584,0.0
8591,0.51
8602,-0.4404
8604,0.9183
8610,-0.5719
8611,0.7177
8612,-0.1343
8624,-0.8298
8625,0.6808
8633,0.1053
8646,0.3736
8651,0.1531
8655,0.8107
8658,0.7906
8659,0.344
8681,0.9163
8683,0.7983
8688,0.0
8696,0.3818
8697,0.9551
8702,-0.8371
8704,-0.1605
8708,0.8836
8711,-0.9196
8719,0.2235
8720,0.0
8721,0.0
8730,0.3094
8731,0.0
8733,0.9549
8734,-0.2425
8738,0.0
8740,0.9786
8743,0.9136
8750,0.0
8752,0.9638
8755,0.5994
8756,0.9273
8777,-0.3313
8780,0.5321
8786,0.8503
8788,0.9886
8793,0.9284
8796,0.6908
8797,0.1306
8798,0.3367
8803,0.8053
8805,0.8201
8806,0.9976
8811,0.9771
8812,0.3182
8816,0.4329
8830,0.684
8831,-0.5352
8836,0.3016
8837,-0.2382
8838,0.7958
8839,0.8625
8840,-0.1779
8845,0.9755
8849,0.9954
8856,0.644
8857,0.9062
8859,0.942
8862,0.9969
8866,0.9592
8868,0.9132
8870,0.833
8871,-0.2924
8886,0.6597
8891,0.0
8895,0.34
8896,0.9829
8902,0.907
8903,0.9646
8905,0.34
8915,0.9193
8919,0.6124
8920,0.0
8923,0.3612
8924,-0.0772
8926,0.0
8932,0.0
8941,-0.3736
8945,0.7579
8947,0.8741
8949,0.7506
8950,0.765
8952,0.9719
8953,0.4019
8956,0.0
8960,0.4404
8964,0.9894
8965,0.3612
8976,0.882
8981,0.6249
8982,0.7096
8985,-0.5574
8988,0.128
8993,0.7695
8994,-0.1192
8995,0.0258
9006,0.8674
9010,0.9374
9017,0.9905
9030,-0.1027
9031,-0.2914
9039,-0.9804
9041,0.0
9048,0.128
9052,0.1531
9062,0.9505
9071,0.962
9073,0.6033
9083,-0.4165
9086,-0.4588
9089,-0.4303
9094,0.452
9105,-0.0125
9107,0.6486
9108,-0.4329
9109,0.0258
9117,0.7964
9118,0.9419
9123,0.7003
9128,0.4404
9129,0.5499
9130,0.836
9133,0.7906
9135,-0.7684
9137,0.0
9138,-0.3841
9141,0.6208
9142,0.2263
9143,0.4588
9145,-0.0516
9147,0.0
9153,0.7158
9156,0.8972
9157,0.0
9159,0.1431
9168,0.7501
9170,0.9842
9176,0.34
9180,-0.8498
9185,0.4329
9187,0.0
9197,0.9231
9198,0.852
9205,0.5402
9206,0.77
9214,0.6641
9215,0.0
9220,0.6848
9221,-0.6509
9224,0.0
9236,0.6624
9242,0.9765
9243,0.6369
9245,-0.1565
9250,-0.3382
9266,0.6958
9270,0.9017
9272,-0.8515
9280,0.7436
9284,0.0
9285,0.4288
9288,0.0
9292,0.9935
9296,0.8658
9306,0.1449
9325,0.9548
9326,0.4404
9332,-0.4215
9338,-0.968
9341,0.6662
9347,-0.6199
9351,-0.4692
9352,0.2732
9357,0.0
9359,0.6705
9365,0.4019
9368,-0.1027
9370,-0.7031
9373,0.4809
9382,-0.9202
9389,0.3898
9398,-0.892
9406,0.7092
9410,0.3564
9424,0.8299
9429,0.5299
9445,-0.3863
9446,0.8413
9448,-0.136
9454,0.3204
9460,-0.9773
9462,-0.9753
9464,0.0
9470,0.0
9475,0.9446
9478,0.9884
9485,0.0
9487,0.5499
9489,0.9874
9496,0.5808
9502,-0.3538
9512,-0.6887
9513,-0.2716
9520,0.0
9522,-0.6966
9529,0.8025
9538,0.4833
9539,0.9892
9540,0.8201
9542,0.7783
9548,-0.4606
9558,0.6369
9561,0.9814
9562,0.9032
9564,0.9489
9572,0.8543
9575,-0.09
9580,-0.6063
9583,0.7783
9584,0.3459
9587,-0.9242
9598,0.631
9602,0.1754
9603,-0.2205
9607,-0.0391
9608,0.0772
9617,-0.3374
9620,0.9536
9621,0.7876
9623,-0.534
9624,0.9826
9629,0.5093
9638,-0.6542
9639,-0.8128
9642,0.3818
9643,0.0
9647,-0.481
9650,0.6249
9660,-0.875
9664,0.0
9681,-0.4377
9684,0.8937
9688,0.3612
9692,-0.9994
9695,0.5106
9706,0.1154
9711,0.0
9715,0.7149
9718,-0.264
9725,0.4137
9731,0.7865
9736,0.0
9751,0.6074
9752,0.8805
9755,0.0
9758,0.9645
9768,0.7864
9779,-0.5267
9780,0.0
9781,-0.5204
9783,0.6939
9791,-0.128
9794,0.0
9797,0.3777
9798,0.1027
9802,0.8156
9805,0.9952
9808,0.8979
9817,0.34
9824,0.8975
9838,0.9343
9841,0.0
9842,0.0
9844,-0.8095
9845,0.2003
9849,-0.5267
9854,0.7003
9861,-0.2523
9866,-0.1263
9868,0.7514
9869,0.7269
9872,0.9825
9874,0.9477
9876,0.9531
9878,-0.0772
9879,0.5574
9880,0.993
9882,0.4767
9890,-0.2411
9900,-0.0
9917,0.7096
9919,0.9833
9920,0.7424
9921,-0.2794
9923,-0.4234
9924,-0.7269
9926,0.0
9927,0.9873
9940,0.9951
9942,0.8481
9954,0.6527
9961,0.4626
9969,0.3736
9979,-0.2732
9990,0.3096
9994,-0.9534
9995,0.974
10000,0.7175
10015,-0.4208
10016,-0.792
10034,0.6868
10043,0.5859
10046,-0.483
10055,0.8561
10057,0.9795
10062,0.7088
10069,0.7845
10076,-0.6674
10083,0.3964
10085,0.6808
10088,0.0
10094,0.1124
10095,-0.8409
10111,-0.7579
10112,0.3182
10118,0.6249
10119,0.8113
10120,-0.8561
10124,0.0
10136,0.9445
10143,0.9412
10153,0.9244
10157,0.8176
10162,0.0
10163,0.8042
10164,0.9741
10166,-0.359
10168,-0.0572
10173,0.0
10174,-0.3326
10178,0.9849
10180,0.9742
10182,-0.9011
10193,0.9362
10196,0.5179
10200,0.4158
10202,0.0
10208,0.2037
10211,-0.1431
10213,0.7675
10216,0.913
10217,0.6486
10220,0.3094
10222,0.4184
10224,0.8079
10228,0.0
10230,0.9398
10234,0.8674
10256,0.0
10261,0.6317
10264,-0.9233
10266,0.4881
10276,0.6705
10280,0.8377
10286,0.6697
10289,0.7959
10317,-0.9425
10318,-0.5171
10320,0.3755
10322,0.6588
10324,-0.9906
10325,0.9451
10329,0.34
10337,0.9693
10343,-0.6369
10348,0.7319
10352,-0.2869
10353,0.8575
10354,-0.1501
10358,0.296
10362,0.5659
10364,0.7868
10368,0.8738
10378,0.0
10382,-0.5556
10383,-0.4019
10384,0.547
10386,-0.3527
10387,0.9818
10388,0.0
10389,0.7877
10394,0.3182
10396,-0.2924
10409,0.0518
10436,0.8856
10439,0.9862
10447,0.9269
10452,0.8818
10454,-0.9313
10459,0.9062
10466,0.0
10470,-0.4515
10473,0.0
10477,0.4118
10480,-0.9129
10481,0.755
10484,0.9642
10487,0.8042
10498,-0.1901
10500,0.0
10507,0.9699
10511,0.8674
10516,0.9435
10518,0.993
10525,0.7506
10528,0.3818
10537,0.8989
10541,0.9744
10544,0.4503
10546,-0.9733
10548,-0.4404
10549,0.128
10553,0.3527
10557,0.5719
10568,0.4497
10574,0.8569
10595,0.9855
10596,0.4404
10606,0.4606
10623,0.0
10628,-0.3612
10629,0.0
10638,-0.6293
10643,-0.9966
10649,0.8257
10655,-0.6199
10656,0.1494
10659,-0.9266
10669,0.0
10670,-0.6994
10671,0.4798
10676,0.3182
10677,0.8977
10684,0.5122
10687,0.8671
10688,-0.4152
10689,0.8338
10694,0.9668
10696,0.2263
10701,-0.4767
10703,0.8034
10705,-0.5371
10711,0.7248
10714,0.765
10718,-0.0772
10719,0.886
10721,0.9123
10726,0.993
10728,0.0
10731,0.7184
10735,0.8088
10736,-0.3313
10737,0.9671
10739,0.4595
10745,0.4404
10747,0.9186
10754,-0.7393
10756,0.9685
10763,0.9495
10767,-0.4684
10771,0.0
10781,-0.8503
10786,0.8851
10789,-0.4503
10792,0.6124
10805,0.0
10810,0.6124
10811,-0.2263
10822,0.9052
10824,0.7177
10836,-0.9455
10850,0.34
10852,-0.4003
10855,0.0772
10857,0.6369
10863,0.3839
10865,0.9632
10867,0.783
10869,-0.5391
10874,0.9509
10877,0.9886
10880,0.4698
10881,0.4939
10892,0.9313
10899,0.8809
10900,-0.0258
10902,0.6
10909,0.6186
10913,0.4678
10921,0.7351
10929,0.7184
10932,-0.829
10935,0.5499
10939,0.8316
10940,0.0772
10943,0.9804
10944,0.9294
10945,0.8459
10948,0.4045
10950,0.9952
10951,0.2481
10953,0.3182
10963,0.971
10965,0.7096
10968,0.5574
10970,-0.6249
10976,-0.4767
10977,-0.0258
10986,0.3421
10988,0.9947
10990,-0.0516
10995,0.8053
11007,0.9455
11008,0.8241
11029,0.9803
11030,0.3612
11034,0.7476
11040,0.8715
11045,0.7808
11049,0.8742
11053,0.9928
11057,-0.7378
11061,0.4404
11068,-0.0258
11069,0.9212
11076,-0.9556
11083,0.9739
11085,0.0
11090,0.3612
11094,0.2659
11106,0.0
11110,-0.4939
11112,0.7609
11113,0.0772
11118,0.9043
11120,0.0
11126,0.978
11129,-0.1494
11131,0.6966
11132,0.0
11149,0.8385
11151,0.6647
11156,0.7783
11157,0.6776
11161,0.4404
11163,0.9609
11167,0.3804
11168,-0.8838
11169,0.9908
11170,0.6705
11171,0.0
11173,0.7269
11183,0.0
11186,0.9926
11200,0.9221
11203,0.4019
11208,-0.3959
11214,0.0
11215,0.8271
11221,0.5717
11222,-0.1285
11224,0.9742
11225,0.6124
11228,0.3087
11233,0.0
11236,0.1603
11238,0.9647
11239,0.5994
11242,0.2942
11247,0.8405
11248,0.8576
11264,0.0
11265,0.8992
11277,0.4168
11280,0.2023
11289,0.3182
11290,0.9803
11291,0.0
11292,-0.8818
11293,-0.6124
11295,0.9981
11297,-0.9022
11298,-0.2491
11300,0.7579
11302,0.8192
11306,0.996
11311,0.0552
11322,0.9772
11327,-0.8485
11335,-0.0191
11337,0.872
11341,0.3352
11342,0.4215
11344,0.978
11348,0.0
11350,0.6022
11352,-0.34
11354,0.7778
11356,0.2865
11362,0.885
11365,0.6124
11367,0.7959
11369,0.9612
11371,0.7901
11376,0.6662
11380,0.0772
11382,0.0
11385,0.5845
11386,0.8295
11387,0.8361
11396,0.7876
11398,-0.2287
11401,0.8674
11411,0.0
11416,-0.3054
11417,0.9164
11421,-0.7622
11424,0.7901
11425,-0.8126
11427,-0.469
11430,0.0
11437,0.5399
11440,0.9727
11441,0.9784
11445,0.0
11450,0.0
11456,0.0
11463,0.3291
11465,0.8268
11469,0.3612
11471,-0.5676
11476,0.6705
11477,-0.5775
11481,-0.1177
11482,0.9714
11486,0.989
11487,-0.8561
11492,-0.6576
11501,0.8654
11506,0.9309
11510,0.0
11511,0.3612
11517,0.7177
11518,-0.3301
11522,0.7755
11525,-0.4635
11533,0.504
11538,0.2637
11540,-0.6112
11543,-0.5487
11547,-0.4767
11562,0.0
11563,0.7543
11576,-0.3968
11581,-0.937
11583,-0.3632
11584,0.3818
11585,0.0516
11588,0.0
11593,0.0
11595,0.0
11596,0.0
11605,0.0
11606,0.9334
11611,0.2154
11618,0.8621
11627,0.0
11634,0.4118
11637,0.9081
11641,-0.8376
11642,-0.5859
11646,0.9456
11647,-0.1366
11651,0.0
11652,0.9017
11654,0.5362
11655,0.968
11656,0.2523
11662,0.3859
11663,0.8168
11665,0.3612
11669,0.5126
11679,0.9363
11680,-0.2751
11681,0.0
11692,-0.7858
11695,0.5046
11697,0.128
11698,0.9267
11702,0.7845
11705,0.6908
11708,0.0
11709,-0.8233
11710,-0.6949
11712,0.0
11715,-0.3118
11717,-0.9823
11719,0.7936
11720,0.929
11723,-0.5574
11728,0.4329
11732,0.8074
11737,-0.9715
11743,-0.6908
11746,0.6898
11747,0.9604
11760,-0.8381
11763,-0.1407
11765,0.6652
11766,0.0
11768,0.9803
11769,0.9684
11777,0.9381
11779,0.0
11780,-0.3818
11782,0.213
11785,-0.168
11787,0.4756
11789,-0.25
11790,-0.6858
11791,0.2014
11796,-0.7783
11799,0.2244
11801,0.3407
11805,0.4215
11806,-0.2942
11807,0.9054
11809,-0.7902
11815,0.6747
11816,-0.4019
11819,-0.1511
11828,0.4352
11846,0.2263
11855,0.8611
11856,0.0
11858,-0.7086
11860,0.7319
11863,0.0
11868,0.8678
11889,-0.3182
11899,0.1906
11900,0.8293
11907,0.5801
11908,0.0
11912,0.7441
11913,0.6445
11914,0.8253
11915,-0.8688
11917,-0.4468
11921,0.0746
11936,-0.8338
11938,0.9942
11944,0.937
11945,0.4515
11962,0.4497
11963,-0.0516
11966,-0.3009
11969,0.533
11970,-0.2846
11981,0.5003
11997,0.7059
12003,0.2732
12006,-0.0772
12009,-0.3818
12010,0.6245
12015,0.0
12020,-0.9951
12022,0.872
12024,0.7564
12032,-0.9427
12040,-0.8762
12046,0.0
12049,0.0
12051,0.9065
12055,-0.4738
12056,0.8595
12073,0.5448
12074,0.8599
12076,0.0
12079,0.7096
12080,0.9974
12081,0.8815
12084,0.0
12086,0.9605
12088,-0.4019
12097,0.34
12099,0.7717
12103,0.1767
12104,0.4151
12124,-0.4278
12126,0.4404
12128,0.9902
12134,0.9528
12140,-0.7992
12141,-0.9375
12142,0.8807
12144,-0.5537
12145,0.9982
12152,0.4404
12154,-0.9203
12167,-0.3751
12172,0.1225
12173,0.0436
12174,0.8541
12185,-0.8259
12186,0.9622
12187,0.9985
12192,-0.8364
12197,-0.9783
12204,0.0258
12207,-0.5736
12210,0.85
12217,0.9927
12218,0.8074
12223,0.552
12227,0.9916
12230,0.0
12233,-0.4278
12234,0.5994
12239,0.3182
12240,0.9877
12249,0.2023
12250,0.0
12252,-0.34
12260,0.3767
12263,-0.1491
12264,0.9041
12265,0.749
12269,0.8942
12272,-0.128
12282,0.9353
12285,-0.6007
12289,0.4753
12298,-0.0516
12299,-0.4782
12303,0.7964
12308,0.0
12313,0.6199
12322,0.1744
12323,0.8645
12327,-0.25
12332,0.9382
12334,0.6239
12338,0.9784
12339,-0.8458
12342,0.2731
12358,0.9357
12359,0.5927
12363,-0.2024
12367,0.9596
12374,0.4738
12376,0.7691
12377,0.0
12385,-0.296
12386,0.0
12387,0.9668
12396,-0.3527
12402,0.7003
12423,-0.09
12427,-0.4215
12431,0.7882
12432,0.0977
12435,-0.973
12440,-0.9969
12446,-0.34
12452,-0.5574
12453,0.0
12455,-0.3939
12457,0.2675
12458,-0.0516
12459,0.0
12471,0.659
12473,0.2732
12475,-0.7743
12477,0.8718
12478,-0.1518
12481,0.9781
12482,0.1923
12483,0.0
12485,-0.9631
12487,0.6124
12499,-0.8689
12502,-0.246
12506,0.4941
12510,-0.5719
12519,0.9618
12523,-0.34
12524,0.7901
12526,0.9904
12527,-0.6908
12532,0.1872
12534,-0.2363
12538,-0.1531
12540,0.6328
12541,-0.9374
12542,-0.5634
12546,0.7263
12549,-0.4754
12552,0.9749
12553,0.7757
12557,0.9865
12562,-0.6824
12568,0.8126
12571,0.9792
12572,0.7003
12577,0.4404
12578,0.6124
12581,-0.8481
12583,0.0258
12584,0.9952
12588,0.5724
12592,-0.2023
12594,0.5574
12596,0.976
12600,-0.2771
12601,0.6124
12603,0.2846
12622,0.9831
12627,0.3939
12629,0.6486
12632,0.2484
12638,0.8426
12643,-0.5395
12650,0.6115
12651,0.8119
12653,0.899
12659,-0.466
12664,-0.6361
12669,0.6908
12673,0.9442
12680,0.9294
12690,0.3939
12691,0.4019
12692,0.5362
12696,0.6328
12697,0.9552
12698,-0.5383
12703,-0.1927
12704,-0.0258
12706,0.5346
12713,0.9742
12714,0.0
12717,-0.797
12721,-0.3506
12722,-0.2359
12723,0.2003
12725,0.89
12726,-0.25
12730,0.836
12742,0.0772
12749,0.0108
12750,0.8442
12758,0.9929
12759,0.9653
12760,-0.5719
12763,-0.128
12764,0.0
12769,0.996
12770,-0.4779
12779,0.8098
12782,0.4926
12789,-0.2503
12795,-0.6437
12798,0.9259
12803,0.8425
12809,0.9299
12813,0.8145
12814,-0.7003
12819,-0.3939
12841,0.7184
12842,0.8668
12847,0.6765
12849,0.3182
12851,0.7082
12853,0.2625
12854,0.1991
12856,0.7035
12861,-0.8953
12863,0.8927
12864,-0.2605
12867,0.5753
12868,0.4109
12870,0.8095
12876,0.7319
12877,-0.5788
12885,0.8674
12888,0.8225
12889,-0.8268
12893,0.765
12904,0.8881
12917,-0.7149
12921,0.4389
12928,-0.6479
12930,0.9757
12932,-0.0772
12937,0.3898
12951,0.0
12955,-0.865
12958,0.7693
12966,0.8268
12970,0.8271
12975,-0.5058
12976,0.9601
12977,0.7506
12978,0.9782
12983,0.7351
12987,0.9954
12995,-0.6543
12996,0.7567
12998,-0.1779
13004,0.9776
13009,0.9991
13012,0.0387
13013,-0.0258
13014,0.2732
13015,0.9063
13016,0.9775
13025,0.9812
13029,0.7506
13031,0.9509
13035,-0.0644
13050,0.4715
13053,0.7139
13056,-0.5255
13069,-0.5362
13072,0.9025
13073,0.4404
13074,0.3736
13076,0.0
13079,-0.0652
13080,0.6117
13083,0.6369
13090,-0.5321
13097,0.144
13106,-0.1621
13112,-0.9428
13113,0.91
13132,0.5719
13140,0.4859
13141,0.0
13165,0.8176
13167,0.5106
13168,0.0
13174,0.7964
13176,0.9838
13177,-0.8247
13189,0.966
13196,0.9454
13197,-0.8229
13200,0.4753
13202,0.8776
13203,0.0
13206,-0.1926
13209,0.0
13217,0.3612
13218,-0.983
13219,0.0
13221,0.7314
13232,0.9974
13256,-0.7988
13260,0.981
13261,0.6249
13262,0.9995
13266,0.9349
13272,0.9712
13293,0.9231
13299,0.0
13302,0.871
13306,0.542
13309,0.6864
13310,0.3543
13330,0.9192
13331,0.4137
13335,0.6843
13337,0.8807
13346,0.34
13352,0.4228
13356,-0.9022
13357,-0.8119
13358,0.3612
13365,0.7269
13375,0.4585
13376,0.7391
13381,0.755
13388,0.933
13399,0.0813
13411,-0.7901
13415,0.0
13447,-0.4977
13450,0.9668
13454,0.0
13455,-0.2263
13457,0.6868
13461,0.3182
13463,0.0
13468,0.9422
13477,0.4404
13478,-0.1893
13486,0.0
13487,0.6124
13493,0.4019
13496,0.0
13503,0.0
13511,0.6249
13517,0.0
13520,0.2263
13525,-0.9342
13529,-0.4742
13530,0.5499
13539,-0.3094
13541,-0.2924
13549,0.9871
13550,0.1027
13554,0.5402
13557,-0.2924
13562,0.3182
13599,0.0
13608,-0.6369
13609,0.8625
13615,0.8655
13617,0.5187
13628,0.0
13629,0.9831
13644,0.909
13650,0.782
13652,0.2885
13664,-0.2887
13665,0.4019
13672,-0.4944
13673,-0.4871
13679,0.8469
13684,0.8708
13686,0.8038
13688,0.6369
13690,0.9557
13692,0.9779
13696,-0.7506
13706,0.4991
13711,0.4939
13717,0.899
13721,0.8574
13728,0.743
13730,-0.7744
13736,0.985
13743,-0.0857
13745,0.9731
13752,-0.5719
13769,-0.1179
13770,-0.7822
13775,0.0
13787,-0.5574
13788,-0.6351
13789,0.0
13793,0.0
13796,0.9334
13812,-0.8368
13815,0.9806
13817,-0.9879
13818,0.91
13821,-0.9565
13823,0.9721
13828,0.4404
13831,0.6337
13833,0.7345
13836,0.8785
13837,-0.9574
13838,0.4515
13844,-0.8092
13852,-0.5514
13856,0.8976
13858,-0.7096
13861,0.9581
13863,0.7476
13870,0.9571
13871,0.9636
13875,0.593
13879,-0.3855
13886,-0.9322
13890,0.0772
13892,0.0
13893,-0.5878
13898,0.3182
13899,-0.7332
13905,-0.4871
13911,-0.6174
13913,0.9034
13914,0.8013
13919,0.6808
13923,0.296
13925,0.7372
13948,0.9863
13952,0.8674
13953,0.1531
13968,0.9231
13974,0.9732
13976,-0.3736
13979,0.457
13980,0.0
13986,0.8201
13987,-0.9146
13989,0.3595
13994,0.7882
14008,-0.0066
14011,0.0
14015,0.9485
14017,0.9165
14026,0.0
14027,0.0
14031,0.9838
14034,-0.1793
14040,0.1779
14046,0.6705
14049,0.0
14053,0.9906
14054,0.7378
14060,0.9729
14067,-0.9079
14069,0.9084
14074,-0.1406
14080,0.9339
14086,0.938
14094,0.8515
14110,-0.6846
14115,-0.8047
14117,0.0
14125,0.0
14129,-0.8481
14154,0.8347
14159,0.9604
14160,-0.4201
14164,0.843
14169,0.6066
14171,-0.6185
14175,0.9971
14192,0.8126
14193,0.8316
14194,0.7845
14197,0.9599
14212,0.0
14213,0.8176
14219,0.5904
14233,0.6597
14239,0.9646
14240,0.9381
14241,0.9655
14251,0.0
14252,-0.1027
14257,0.6705
14262,0.7003
14264,-0.3089
14266,0.9418
14289,-0.5587
14297,0.9422
14299,-0.9911
14309,-0.8807
14317,0.0
14320,0.9879
14321,0.9835
14324,0.6486
14331,0.4404
14336,0.8516
14340,0.0
14345,0.8479
14348,0.0
14350,-0.3779
14354,0.8519
14359,0.6908
14387,0.8777
14388,-0.7319
14389,0.8898
14399,0.9932
14411,-0.1027
14415,0.0772
14417,0.9719
14418,0.765
14421,0.0
14426,0.8883
14432,0.1901
14434,-0.7238
14439,0.9515
14444,0.296
14445,0.94
14459,0.6618
14461,-0.5625
14467,0.0
14468,0.872
14477,0.7906
14478,0.4588
14491,-0.2382
14492,0.9798
14494,-0.1779
14503,0.8491
14509,0.068
14529,0.7506
14531,-0.4885
14535,0.0
14538,0.4572
14541,0.0
14545,0.5719
14546,0.9787
14555,0.3736
14559,0.3818
14567,0.0
14572,0.8299
14578,0.0
14580,-0.3612
14584,0.5994
14586,0.0
14588,0.9117
14593,-0.6276
14601,0.8442
14605,0.7264
14608,0.6467
14612,0.8871
14615,0.0
14623,0.9663
14637,0.6344
14638,-0.296
14639,0.9599
14640,-0.5106
14647,0.8934
14649,0.6322
14651,0.7623
14654,0.8225
14655,0.3527
14657,0.9779
14659,0.1027
14660,0.0
14663,0.4939
14665,0.7964
14670,0.0
14671,0.7506
